seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,G_fit,a_fit,q_fit
178,12,3,G|a|q,0.3,11,68,0,201,340.58,5,1.0,0.6390806465470068,3.0448532408196454,3.8402041700545286
179,12,3,G|a|q,0.3,84,84,1,125,212.98,5,1.0,0.31541258637771385,3.751550162629018,2.9205024949733533
180,12,3,G|a|q,0.3,120,120,1,201,337.91,5,1.0,0.33363735171532904,3.8672273578121956,2.382933499977472
181,12,3,G|a|q,0.3,171,218,0,201,341.73,5,1.0,0.5847131727563148,3.2907403704958784,3.060068624682541
182,12,3,G|a|q,0.3,163,166,0,201,338.82,5,1.0,0.9520938756197459,4.106951431213266,1.8183502636193596
183,12,3,G|a|q,0.3,93,93,1,178,301.52,5,1.0,0.336253178394049,3.817485911897603,2.8598865724384877
184,12,3,G|a|q,0.3,229,203,0,201,340.45,5,1.0,0.624634876403996,3.1381072125806653,3.22680188593582
185,12,3,G|a|q,0.3,151,151,1,126,205.99,5,1.0,0.36813662541508596,2.9812961947325136,3.5903379882021187
186,12,3,G|a|q,0.3,251,251,1,189,313.92,5,1.0,0.3305432467293405,3.676267135853769,3.131696044957994
187,12,3,G|a|q,0.3,147,147,1,138,226.58,5,1.0,0.2519344402981481,3.966646655743902,3.025257644811413
188,12,3,G|a|q,0.3,220,44,0,201,332.66,5,1.0,0.5853933962898684,3.4030558764026826,3.6372488841725716
189,12,3,G|a|q,0.3,88,88,1,52,81.33,5,1.0,0.28581720211957434,3.793446470237719,2.7581692959796995
190,12,3,G|a|q,0.3,101,38,0,201,331.39,5,1.0,0.7152125115043392,2.631432368565976,5.314219297821785
191,12,3,G|a|q,0.3,172,29,0,201,327.08,5,1.0,0.550969293962954,3.6816989787529573,2.753266655577538
192,12,3,G|a|q,0.3,108,89,0,201,323.61,5,1.0,0.20802005264096568,4.90159032181178,1.2650832897482391
193,12,3,G|a|q,0.3,143,213,0,201,329.13,5,1.0,0.529799692736329,3.6906609846427982,3.155888813686347
194,12,3,G|a|q,0.3,134,134,1,148,240.57,5,1.0,0.34166630607831766,3.635903165921935,3.143078150211142
195,12,3,G|a|q,0.3,210,186,0,201,332.6,5,1.0,0.5350251074240978,4.133282052926984,2.0182180762895143
196,12,3,G|a|q,0.3,76,44,0,98,155.29,5,1.0,0.23586209180227685,3.4170656664008616,3.216310394842373
197,12,3,G|a|q,0.3,201,109,0,201,329.08,5,1.0,0.5870264047629485,4.004180327618546,2.7165875489333295
198,12,3,G|a|q,0.3,118,225,0,201,335.21,5,1.0,0.7745431979222825,3.234206205043197,4.57339856161834
199,12,3,G|a|q,0.3,122,122,1,179,301.67,5,1.0,0.2929492604184736,4.719100097042276,1.5330676487092059
